File,prediction,class
frame_16654.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16659.jpg,"motorcycle, tuk tuk",0
frame_16660.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16664.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16665.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16667.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16676.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16677.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16686.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16688.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16695.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16696.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16697.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16698.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16704.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16708.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16709.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16714.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16715.jpg,"motorcycle, tuk tuk",0
frame_16716.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16724.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16725.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16732.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16733.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16734.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16737.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16741.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16745.jpg,"motorcycle, tuk tuk",0
frame_16746.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16751.jpg,"motorcycle, tuk tuk",0
frame_16755.jpg,"motorcycle, tuk tuk",0
frame_16756.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16757.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16758.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16764.jpg,"motorcycle, tuk tuk",0
frame_16771.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16777.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16781.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16782.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16783.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16788.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16793.jpg,"motorcycle, tuk tuk",0
frame_16794.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16796.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16800.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16801.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16807.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16812.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16814.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16815.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16817.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16819.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16823.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16826.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16827.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16833.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16834.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16836.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16840.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16843.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16848.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16852.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16854.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16855.jpg,"motorcycle, tuk tuk",0
frame_16856.jpg,"motorcycle, tuk tuk",0
frame_16857.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16858.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16863.jpg,"motorcycle, tuk tuk",0
frame_16864.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16865.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16866.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16867.jpg,"motorcycle, tuk tuk",0
frame_16873.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16874.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16878.jpg,"motorcycle, tuk tuk",0
frame_16879.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16880.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16884.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16886.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16893.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16897.jpg,"motorcycle, tuk tuk",0
frame_16898.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16899.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16904.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16913.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16914.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16917.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16919.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16920.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16925.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16926.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_16931.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16936.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16946.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16947.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16954.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16955.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16956.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_16959.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16963.jpg,"motorcycle, tuk tuk",0
frame_16970.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16977.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16982.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16983.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16988.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_16996.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17003.jpg,"motorcycle, tuk tuk",0
frame_17004.jpg,"motorcycle, tuk tuk",0
frame_17005.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17011.jpg,"motorcycle, tuk tuk",0
frame_17012.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17017.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17027.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17030.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17031.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17032.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17035.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17036.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17038.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17039.jpg,bus,4
frame_17045.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17051.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17052.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17057.jpg,"motorcycle, tuk tuk",0
frame_17066.jpg,"motorcycle, tuk tuk",0
frame_17067.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17068.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17072.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17077.jpg,"motorcycle, tuk tuk",0
frame_17078.jpg,"motorcycle, tuk tuk",0
frame_17079.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17088.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17093.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17094.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17099.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17100.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17104.jpg,"motorcycle, tuk tuk",0
frame_17105.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17106.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17107.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17116.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17117.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17119.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17123.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17129.jpg,"motorcycle, tuk tuk",0
frame_17131.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17132.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17134.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17138.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17139.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17145.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17146.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17149.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17152.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17157.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17158.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17171.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17173.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17174.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17175.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17178.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17184.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17187.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17194.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17196.jpg,"motorcycle, tuk tuk",0
frame_17197.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17198.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17199.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17204.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17210.jpg,"motorcycle, tuk tuk",0
frame_17211.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17227.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17228.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17229.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17231.jpg,"motorcycle, tuk tuk",0
frame_17235.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17240.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17247.jpg,"motorcycle, tuk tuk",0
frame_17248.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17253.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17259.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17263.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17264.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17271.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17272.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17273.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17274.jpg,"motorcycle, tuk tuk",0
frame_17280.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17287.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17288.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17294.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17295.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17299.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17300.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17307.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17308.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17311.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17315.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17317.jpg,"motorcycle, tuk tuk",0
frame_17326.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17327.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17332.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17333.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17337.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17340.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17344.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17345.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17348.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17360.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17361.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17362.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17364.jpg,"motorcycle, tuk tuk",0
frame_17370.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17377.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17382.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17383.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17388.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17389.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17395.jpg,"motorcycle, tuk tuk",0
frame_17396.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17397.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17402.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17407.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17411.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17412.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17417.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17421.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17422.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17427.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17432.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17436.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17437.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17438.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17440.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17443.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17444.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17445.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17451.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17455.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17458.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17461.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17462.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17469.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17470.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17475.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17476.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17478.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17479.jpg,"motorcycle, tuk tuk",0
frame_17490.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17494.jpg,"motorcycle, tuk tuk",0
frame_17495.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17496.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17497.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17501.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17502.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17503.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17508.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17510.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17514.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17515.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17524.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17526.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17527.jpg,"motorcycle, tuk tuk",0
frame_17530.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17538.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17542.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17552.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17555.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17556.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17557.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17559.jpg,"motorcycle, tuk tuk",0
frame_17563.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17567.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17574.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17579.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17581.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17582.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17583.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17587.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17592.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17597.jpg,"motorcycle, tuk tuk",0
frame_17598.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17599.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17615.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17616.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17617.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17627.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17628.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17634.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17635.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17643.jpg,"motorcycle, tuk tuk",0
frame_17644.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17645.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17647.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17652.jpg,"motorcycle, tuk tuk",0
frame_17653.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17654.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17664.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17669.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17670.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17672.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17675.jpg,"motorcycle, tuk tuk",0
frame_17676.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17678.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17684.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17685.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17687.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17692.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17696.jpg,"motorcycle, tuk tuk",0
frame_17700.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17703.jpg,"motorcycle, tuk tuk",0
frame_17704.jpg,"motorcycle, tuk tuk",0
frame_17705.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17712.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17713.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17719.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17723.jpg,"motorcycle, tuk tuk",0
frame_17725.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17728.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17731.jpg,"motorcycle, tuk tuk",0
frame_17733.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17734.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17742.jpg,"motorcycle, tuk tuk",0
frame_17744.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17745.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17750.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17757.jpg,"motorcycle, tuk tuk",0
frame_17765.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17770.jpg,"motorcycle, tuk tuk",0
frame_17771.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17772.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17776.jpg,"motorcycle, tuk tuk",0
frame_17777.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17778.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17779.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17781.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17787.jpg,"motorcycle, tuk tuk",0
frame_17793.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17804.jpg,"motorcycle, tuk tuk",0
frame_17805.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17806.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17810.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17811.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17812.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17815.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17816.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17837.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17844.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17847.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17849.jpg,"motorcycle, tuk tuk",0
frame_17854.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17855.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17856.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17866.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17867.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17872.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17877.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17881.jpg,"SUV, van, ambulance (more than 7 seats)",2
frame_17883.jpg,"motorcycle, tuk tuk",0
frame_17884.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17885.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17890.jpg,"motorcycle, tuk tuk",0
frame_17891.jpg,"motorcycle, tuk tuk",0
frame_17895.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
frame_17896.jpg,"sedan, taxi, jeep, coupe Sedan (less than 7 seats)",1
frame_17900.jpg,"motorcycle, tuk tuk",0
frame_17901.jpg,"4-wheel truck, Pickup truck, garbage truck (4 wheel)",5
